PERÍODO DE ALTURAS OBSERVADAS
ESTAÇÃO:60241
NOME ESTAÇÃO:ILHA DO ARVOREDO
LATITUDE:27º 17'.8 S
LONGITUDE:048º 21'.5 W
DATA INICIAL:01/04/1982
DATA FINAL:01/05/1982
EQUIPAMENTO:340 - BÓIA E CONTRA-PESO
ALTURAS EM CENTÍMETROS
HORÁRIO PAPA
#
01/04/1982 00:00;200;
01/04/1982 01:00;210;
01/04/1982 02:00;200;
01/04/1982 03:00;190;
01/04/1982 04:00;180;
01/04/1982 05:00;175;
01/04/1982 06:00;165;
01/04/1982 07:00;160;
01/04/1982 08:00;165;
01/04/1982 09:00;170;
01/04/1982 10:00;170;
01/04/1982 11:00;175;
01/04/1982 12:00;170;
01/04/1982 13:00;175;
01/04/1982 14:00;180;
01/04/1982 15:00;164;
01/04/1982 16:00;153;
01/04/1982 17:00;156;
01/04/1982 18:00;165;
01/04/1982 19:00;178;
01/04/1982 20:00;190;
01/04/1982 21:00;185;
01/04/1982 22:00;195;
01/04/1982 23:00;200;
02/04/1982 00:00;205;
02/04/1982 01:00;210;
02/04/1982 02:00;200;
02/04/1982 03:00;195;
02/04/1982 04:00;180;
02/04/1982 05:00;175;
02/04/1982 06:00;165;
02/04/1982 07:00;160;
02/04/1982 08:00;165;
02/04/1982 09:00;170;
02/04/1982 10:00;170;
02/04/1982 11:00;175;
02/04/1982 12:00;170;
02/04/1982 13:00;175;
02/04/1982 14:00;180;
02/04/1982 15:00;165;
02/04/1982 16:00;155;
02/04/1982 17:00;155;
02/04/1982 18:00;150;
02/04/1982 19:00;160;
02/04/1982 20:00;170;
02/04/1982 21:00;190;
02/04/1982 22:00;210;
02/04/1982 23:00;224;
03/04/1982 00:00;222;
03/04/1982 01:00;218;
03/04/1982 02:00;200;
03/04/1982 03:00;190;
03/04/1982 04:00;180;
03/04/1982 05:00;170;
03/04/1982 06:00;164;
03/04/1982 07:00;160;
03/04/1982 08:00;180;
03/04/1982 09:00;186;
03/04/1982 10:00;188;
03/04/1982 11:00;185;
03/04/1982 12:00;180;
03/04/1982 13:00;180;
03/04/1982 14:00;180;
03/04/1982 15:00;170;
03/04/1982 16:00;155;
03/04/1982 17:00;150;
03/04/1982 18:00;140;
03/04/1982 19:00;150;
03/04/1982 20:00;155;
03/04/1982 21:00;165;
03/04/1982 22:00;185;
03/04/1982 23:00;195;
04/04/1982 00:00;205;
04/04/1982 01:00;210;
04/04/1982 02:00;200;
04/04/1982 03:00;190;
04/04/1982 04:00;175;
04/04/1982 05:00;165;
04/04/1982 06:00;155;
04/04/1982 07:00;150;
04/04/1982 08:00;155;
04/04/1982 09:00;170;
04/04/1982 10:00;170;
04/04/1982 11:00;175;
04/04/1982 12:00;180;
04/04/1982 13:00;173;
04/04/1982 14:00;170;
04/04/1982 15:00;165;
04/04/1982 16:00;158;
04/04/1982 17:00;140;
04/04/1982 18:00;130;
04/04/1982 19:00;125;
04/04/1982 20:00;130;
04/04/1982 21:00;154;
04/04/1982 22:00;165;
04/04/1982 23:00;179;
05/04/1982 00:00;188;
05/04/1982 01:00;195;
05/04/1982 02:00;198;
05/04/1982 03:00;190;
05/04/1982 04:00;175;
05/04/1982 05:00;164;
05/04/1982 06:00;155;
05/04/1982 07:00;144;
05/04/1982 08:00;141;
05/04/1982 09:00;150;
05/04/1982 10:00;168;
05/04/1982 11:00;180;
05/04/1982 12:00;189;
05/04/1982 13:00;190;
05/04/1982 14:00;179;
05/04/1982 15:00;166;
05/04/1982 16:00;138;
05/04/1982 17:00;130;
05/04/1982 18:00;125;
05/04/1982 19:00;112;
05/04/1982 20:00;116;
05/04/1982 21:00;121;
05/04/1982 22:00;132;
05/04/1982 23:00;145;
06/04/1982 00:00;175;
06/04/1982 01:00;185;
06/04/1982 02:00;182;
06/04/1982 03:00;170;
06/04/1982 04:00;172;
06/04/1982 05:00;161;
06/04/1982 06:00;151;
06/04/1982 07:00;148;
06/04/1982 08:00;150;
06/04/1982 09:00;156;
06/04/1982 10:00;176;
06/04/1982 11:00;185;
06/04/1982 12:00;200;
06/04/1982 13:00;205;
06/04/1982 14:00;195;
06/04/1982 15:00;180;
06/04/1982 16:00;165;
06/04/1982 17:00;152;
06/04/1982 18:00;140;
06/04/1982 19:00;140;
06/04/1982 20:00;140;
